APPL_REALM_NM,APPL_YEAR,BSNS_TASK_NM,DETAIL_BSNS_NM,DETAIL_PROGRM_NM,BSNS_PURPS_CN,APPL_TRGET_SPORTS_INDUST_AT,APPL_TRGET_BSNS_SCALE_VALUE,APPL_TRGET_PREPFNTN_AT,APPL_TRGET_FNTN_DE,APPL_TRGET_APPL_HIST_NEED_AT,APPL_TRGET_GRP_POSBL_AT,APPL_TRGET_LOCGOV_POSBL_AT,APPL_TRGET_INDVDL_POSBL_AT,APPL_TRGET_RM_CN,APPL_TRGET_RELATE_LAW_NM,PARTCND_AT,PARTCND_CN,PARTCND_MUMM_PDSMLPZ_CO,PARTCND_MXMM_PDSMLPZ_CO,APPLPRC_CN,RCRIT_PD_BEGIN_DE,RCRIT_PD_END_DE,RCRIT_PD_RM_CN,APPL_PD_BEGIN_DE,APPL_PD_END_DE,APPL_PD_MUMM_YEAR_CO,APPL_PD_MXMM_YEAR_CO,YEAR_EVL_AT,APPL_PD_RM_CN,FNC_REPAYATMAT_AT,FNC_DFT_AT,FNC_DFT_PD_YEAR_CO,FNC_APPLC_INTRT,FNC_RM_CN,APPL_DETAIL_CN,STARTUP_PRIOR_AT,APPL_SCALE_TOT_BUDGET_PRICE,APPL_SCALE_UNIT_NM,APPL_SCALE_CO,APPL_SCALE_UNIT_PER_MXMM_APPL_PRICE,APPL_SCALE_RM_CN,ENTRPRS_PFIMS_AT,ENTRPRS_PFIMS_STDR_DC,ENTRPRS_PFIMS_RATE,ADPNTCND_AT,ADPNTCND_MXMM_SCORE,ADPNTCND_RM_CN,REQST_EXCL_TRGET_AT,REQST_EXCL_TRGET_CN,EVL_MNS_NON_MSRNG_RATE,EVL_MNS_MSRNG_RATE,EVL_MNS_PAPERS_EVL_AT,EVL_MNS_PRESNATN_EVL_AT,EVL_MNS_RM_CN,HMPG_URL,RSPNSBLTY_DEPT_NM,INQRY_TEL_NO
"스포츠산업 지원","2021","가상현실 스포츠실 보급 사업","실감형 콘텐츠 공급 통한 통합플랫폼 운영 활성화",,"- AR, VR 등 가상스포츠산업의 수요확산을 통해 고부가가치 미래전략산업으로 육성하기 위한 기반 조성
- 미세먼지, 폭염 등 날씨 제약없이 체육활동을 즐길 수 있는 여건 마련 및
     흥미로운 콘텐츠 제공으로 적극적인 체육활동 참여기회 확대","Y","소기업","N",,"N","Y","N","N","VR 콘텐츠 개발사, 학교, 청소년 이용 공공체육시설 등 지원",,"N",,,,"- 통합플랫폼 운영 및 콘텐츠 공급, 운영실태 및 만족도조사
- 스포츠실 설치 보조금 교부, 보조금 정산, 집행점검","20210301","20211231","스포츠실 설치 수요 상황에 따라 여러 번 모집","20210601","20221231","2.00","2.00","N",,"N","N",,,,"- 청소년형 실감형 VR 콘텐츠 개발(10종) 및 기존 개발사 콘텐츠(123종) 임대 계약 체결","N","664000000.00000","콘텐츠 개발 건수","132","50000000.00000",,"N",,,"N",,,"N",,,,"N","Y","- 기능성평가(정성평가), 상품성평가(정성/정량평가), 
유사성평가(분류/정성평가) 등 토대 콘텐츠 선정
- 스포츠실 설치 기관은 지자체에서 자체 기준에 따라 선정","https://spobiz.kspo.or.kr/","기술혁신팀","024101551"
"스포츠산업 지원","2021","가상현실 스포츠실 보급 사업","실감형 콘텐츠 공급 통한 통합플랫폼 운영 활성화",,"- AR, VR 등 가상스포츠산업의 수요확산을 통해 고부가가치 미래전략산업으로 육성하기 위한 기반 조성
- 미세먼지, 폭염 등 날씨 제약없이 체육활동을 즐길 수 있는 여건 마련 및
     흥미로운 콘텐츠 제공으로 적극적인 체육활동 참여기회 확대","Y","소기업","N",,"N","Y","N","N","VR 콘텐츠 개발사, 학교, 청소년 이용 공공체육시설 등 지원",,"N",,,,"- 통합플랫폼 운영 및 콘텐츠 공급, 운영실태 및 만족도조사
- 스포츠실 설치 보조금 교부, 보조금 정산, 집행점검","20210301","20211231","스포츠실 설치 수요 상황에 따라 여러 번 모집","20210601","20221231","2.00","2.00","N",,"N","N",,,,"- 스포츠실 설치 비용 지원(총 100개소, 기금:지방비 50:50)","N","3500000000.00000","스포츠실 설치 개소수","100","35000000.00000",,"N",,,"N",,,"N",,,,"N","Y","- 기능성평가(정성평가), 상품성평가(정성/정량평가), 
유사성평가(분류/정성평가) 등 토대 콘텐츠 선정
- 스포츠실 설치 기관은 지자체에서 자체 기준에 따라 선정","https://spobiz.kspo.or.kr/","기술혁신팀","024101551"
"스포츠산업 지원","2024","첨단기술 기반 국가대표 경기력 향상 사업","경기력 향상 시스템(플랫폼) 개발 지원(2차년도)",,"첨단기술 활용, 선정 종목의 훈련, 경기지원 시스템 개발","N",,"N",,"N","N","N","N",,,"N",,,,"사업비교부, 사업비정산, 집행점검, 최종평가,
성과추적조사",,,,"20240601","20241130",,"2.00","N","1차년도 23-06-01 ~ 24-05-31
2차년도 24-06-01 ~ 24-11-30","N","N",,,,"개발 결과물 실증 및 종목 적용","N","1980000000.00000","컨소시엄","2","990000000.00000","100%","N","보조금","10.00000","N",,,"N",,,,"N","N",,"https://spobiz.kspo.or.kr/","기술혁신팀","024101551"
"스포츠산업 지원","2021","전지훈련 특화시설(에어돔) 설치 지원 사업",,,"전천후 전지훈련이 가능한 스포츠시설 설치,
전지훈련 유치 활성화, 지자체 지원으로 지역 경제효과 제고","N",,"N",,"N","N","Y","N","기초자치단체 및 행정시",,"N",,,,"공모안내공고, 사업계획서접수마감, 사업계획서평가, 최종지자체선정, 사업계획승인",,"20240131","시작일은 공모일, 31일 이상 공모","20240101","20241231","1.00","1.00","N","-","N","N",,,,"에어돔 형태의 전지훈련 특화시설 설치 지원","N","4040000000.00000","지자체","2","5000000000.00000","기금:지방비 50:50 매칭","N",,,"Y",,"- 지방재정투자심사 완료 5점
- 공유재산심의 완료 5점","N",,"40.00000","60.00000","Y","Y",,"https://spobiz.kspo.or.kr/","산업기획팀","024101598"
"스포츠산업 지원","2023","첨단기술 기반 국가대표 경기력 향상 사업","경기력 향상 시스템(플랫폼) 개발 지원(1차년도)",,"첨단기술 활용, 선정 종목의 훈련, 경기지원 시스템 개발","N",,"N",,"N","N","N","N",,,"Y","□ 지원조건
  ㅇ 주관기관이 참여기관을 대한체육회 정회원 종목단체만으로 구성하여 신청할 경우 해당기관은 기업부설연구소 보유 필수
  ㅇ 신청기관은 지원받은 보조금의 10% 이상을 기관부담사업비(현금)로 부담하여야 함
  ㅇ 신청기관은 종목을 달리하여 과제를 최대 2개 지원할 수 있음
    ※ 동일 종목의 중복 신청 불가 
  ㅇ 선정기관은 사업기간 내에 과제를 완수하고 대한체육회 정회원 종목 단체에 개발물을 이관하여야 함
  ㅇ 선정기관은 선정 이후라도 집행점검, 사업평가 등의 결과에 따라 지원이 중단되거나 교부한 보조금이 환수될 수 있음",,,"사업비교부, 사업비정산, 집행점검, 최종평가,
성과추적조사","20230315","20230414",,"20230601","20240531",,"2.00","N","1차년도 23-06-01 ~ 24-05-31
2차년도 24-06-01 ~ 24-11-30","N","N",,,,"개발 결과물 실증 및 종목 적용","N","1980000000.00000","컨소시엄","2","990000000.00000","100%","Y","보조금","10.00000","N",,,"N",,,,"N","N",,"https://spobiz.kspo.or.kr/","기술혁신팀","024101551"
"일자리 지원","2021","스포츠산업 일자리센터 사업","(구인기업) 채용지원","기업상담","스포츠기업 일자리 상담, 스포츠산업 분야 기업 대상 영상콘텐츠 촬영 및 홍보제공","Y",,"N",,"N","N","N","N",,,"N",,,,,,,"상시",,,,,"N",,"N","N",,,,"ㅇ  잡스포이즈 가입 기업대상 홍보 서비스
 - 구직자 및 일반인대상으로 기업홍보","N","10000000.00000","기업","20",,,"N",,,"N",,,"N",,,,"Y","N",,"https://spobiz.kspo.or.kr","창업지원팀","024101755"
"일자리 지원","2023","스포츠산업 전문인력 양성 사업","스포츠산업 융복합대학원 운영",,"스포츠·기술 융복합분야 육성, 인재양성, 스포츠산업 발전 도모","Y",,"N",,"N","N","N","N","(기존대학) 성균관대, 포항공대
(신규대학) 경희대학교, 상명대학교",,"Y","- (기존대학) 5기 선발, 4기 학생 교육, 지원 종료(4,5 기수 자율 운영), 자립화 지원금 지급, 5개년 성과 점검 시행
 -(신규대학) 신규 대학 2개소 선정, 신입생 20명 선발, 교원·시설 등 인프라 구축, 융복합 특화 커리큘럼 및 취·창업 지원 활동 운영, 매월 운영실적 점검",,,"- (기존대학) 5차년도 사업승인, 사업운영, 집행점검(월간,수시), 1차 사업종료에 따른 5개년 누적 성과점검 시행
-(신규대학) 신규 대학 공모, 평가, 선정, 사업승인",,,,"20230101",,,"5.00","Y",,"N","N",,,,"장학금(대학별 20명, 1인당 최고 700만원), 기자재/재료비 등","N","1160000000.00000","학생",,"7000000.00000","사업비 217,000,000 별도","Y",,,"N",,,"N",,,,"Y","Y",,"https://spobiz.kspo.or.kr","창업지원팀","024101755"
"일자리 지원","2022","스포츠산업 전문인력 양성 사업","스포츠산업 융복합대학원 운영",,"스포츠·기술 융복합분야 육성, 인재양성, 스포츠산업 발전 도모","Y",,"N",,"N","N","N","N","성균관대, 포항공대",,"Y","- 4기 학생 20명 이상 선발(4기 자율운영), 3기 교육, 교육기간 2년, 융복합 특화 커리큘럼 및 취·창업 지원 활동 운영
- 관리평가, 매월 운영실적 점검, 연차평가를 통해 예산조정 및 지속지원 여부 결정",,,"4차년도 사업승인, 사업운영, 집행점검(월간,수시), 연차평가위원회개최/차년도 지원여부 결정, 관리평가 시행/차년도 인센티브 지급 결정",,,,"20220101",,,"5.00","Y",,"N","N",,,,"장학금(대학별 20명, 1인당 최고 700만원), 기자재/재료비 등","N","1410000000.00000","학생",,"7000000.00000","사업비 40,000,000 별도","Y",,,"N",,,"N",,,,"Y","Y",,"https://spobiz.kspo.or.kr","창업지원팀","024101755"
"일자리 지원","2021","스포츠산업 전문인력 양성 사업","스포츠산업 융복합대학원 운영",,"스포츠·기술 융복합분야 육성, 인재양성, 스포츠산업 발전 도모","Y",,"N",,"N","N","N","N","성균관대, 포항공대",,"Y","- 3기 학생 20명 이상 선발·2기 교육, 교육기간 2년, 교원·시설 등 인프라 구축, 융복합 특화 커리큘럼 및 취·창업 지원 활동 운영
- 관리평가, 매월 운영실적 점검, 연차평가를 통해 예산조정 및 지속지원 여부 결정",,,"3차년도 사업승인, 사업운영, 집행점검(월간,수시), 연차평가위원회개최/차년도 지원여부 결정, 관리평가 시행/차년도 인센티브 지급 결정",,,,"20210101",,,"5.00","Y",,"N","N",,,,"장학금(대학별 20명, 1인당 최고 700만원), 기자재/재료비 등","N","1822000000.00000","학생",,"7000000.00000","사업비 38,000,000 별도","Y",,,"N",,,"N",,,,"Y","Y",,"https://spobiz.kspo.or.kr","창업지원팀","024101755"
"일자리 지원","2024","스포츠산업 일자리센터 사업","(구인기업) 채용지원","채용지원","잡스포이즈 채용정보 제공, 스포츠산업 분야 기업 구직정보를 한눈에 제공, 채용플랫폼 기능 수행","Y",,"N",,"N","N","N","N",,,"N",,,,,,,"연중",,,,,"N",,"N","N",,,,"ㅇ 잡스포이즈 채용정보 제공 
- 스포츠산업 구인기업 정보확인
- 연간 1,500건 스포츠분야 특화 채용정보 제공
- 공단, 과학원, 국민체력100 등 채용건은 수시로 체크하여 잡스포이즈에 게시","N",,"기업",,,"약 1,500건","N",,,"N",,,"N",,,,"Y","N",,"https://spobiz.kspo.or.kr","창업지원팀","024101755"
"일자리 지원","2024","스포츠산업 일자리센터 사업","(구인기업) 채용지원","기업발굴 정보제공","스포츠분야 기업정보 제공, 일하고 싶은 기업 발굴·공개, SNS 활용, 기업콘텐츠 공유, 홍보지원","Y",,"N",,"N","N","N","N",,,"N",,,,,,,"연말/1회/매분기",,,,,"N",,"N","N",,,,"ㅇ <Sports Jobs(스포츠기업) 300> 발굴·공개 
 - 기업정보를 시각자료로 제작하여 제공
 - 잡스포이즈 내 기업정보 메뉴에 게시

ㅇ 기업수요 발굴 및 기업대상 교육 제공
신규
 - 구인기업의 일자리서비스 수요 발굴 
 - 공단 등 정부사업에 대한 설명회 진행

ㅇ <기업홍보 카드뉴스> 제작
 - 기업 및 채용정보(인재상, 복지혜택 등) 전달, 일부 기업 방문 및 인터뷰 추진","N","15000000.00000","기업","100",,"100개/50개/10개","N",,,"N",,,"N",,,,"Y","N",,"https://spobiz.kspo.or.kr","창업지원팀","024101755"
"일자리 지원","2024","스포츠산업 일자리센터 사업","스포츠산업 일자리 박람회(잡페어)개최","상반기","채용 시기를 감안한 상·하반기 2회 개최, 스포츠기업 및 스포츠분야 취업 희망자에 일자리 매칭, 정보제공","Y",,"N",,"N","N","N","N","스포츠레저 사업전(SPOEX 2024)과 연계하여 개최",,"N",,,,,"20240222","20240224",,,,,,"N",,"N","N",,,,"[기업부스]
- 공공기관, KBO 등 협·단체, 글로벌·대기업(아디다스 등), 유망 스타트업 등 카테고리별 기업 배분하여 유치(80개)
- (현장채용형) 실시간 면접, (정보제공형) 채용담당자 상담

[부대행사] 
 - 취업특강, 채용담당자 토크콘서트 등 개방형 행사진행
 - 1:1 컨설팅 부스 운영(15개) : NCS 컨설팅, AI면접, 자소서·이력서 컨설팅 등 실무 맞춤형 서비스 제공
 - 진로적성지문검사, 면접화장, 이력서 사진, 퍼스널컬러 등 구직자 맞춤형 부대행사(5개) 유치","N","145063000.00000","기업","50",,"기업부스 50개, 부대행사 20개, 기업참가비 전액지원","N",,,"N",,,"N",,,,"Y","N",,"https://spobiz.kspo.or.kr","창업지원팀","024101755"
"일자리 지원","2024","스포츠산업 일자리센터 사업","스포츠산업 일자리 박람회(잡페어)개최","하반기","채용 시기를 감안한 상·하반기 2회 개최, 스포츠기업 및 스포츠분야 취업 희망자에 일자리 매칭, 정보제공","Y",,"N",,"N","N","N","N","체육회, 장애인체육회, 스포츠안전재단 등 공공기관과 공동 논의 후 추진",,"N",,,,,"20241001","20241031","10월중 1일간",,,,,"N",,"N","N",,,,"- 채용계획이 있는 스포츠기업 30개 우선 섭외하여 채용관 위주로 운영
- 체육회, 장애인체육회, 스포츠안전재단 등 공공기관과 공동 논의 후 추진","N","60000000.00000","스포츠기업","30",,"채용계획이 있는 스포츠기업 위주로 운영","N",,,"N",,,"N",,,,"Y","N",,"https://spobiz.kspo.or.kr","창업지원팀","024101755"
"일자리 지원","2024","스포츠산업 일자리센터 사업","일자리센터(JOB Cafe) 운영",,"올림픽공원 SPORTS 360°PLAY 스포츠기업 커뮤니티 센터에서 전문 상담사 배치, 개방형 공간 제공, 교육장 및 휴게 공간 운영","Y",,"N",,"N","N","N","N","구인기업·구직자",,"N",,,,,,,"-",,,,,"N",,"N","N",,,,"직업상담사(4명)가 상주하며 직접 운영·관리, 1:1 상담, 교육프로그램 등 맞춤형 일자리서비스 제공, 네이버 예약시스템 활용","N","75000000.00000",,,,,"N",,,"N",,,"N",,,,"Y","N",,"https://spobiz.kspo.or.kr","창업지원팀","024101755"
"일자리 지원","2024","스포츠산업 일자리센터 사업","(구직자) 취업지원 프로그램 운영","취업상담 (역량분석)","유선상담 밀착 진행, 현장 상담 및 프로그램 참여 확대 노력, 강사 초빙, 현장 행사개최 프로그램 통합발주, 운영 및 예산효율 제고","Y",,"N",,"N","N","N","N","(유선상담) 잡스포이즈 회원가입자 대상
(심층상담) 잡카페 방문자 대상",,"N",,,,,,,"상시",,,,,"N",,"N","N",,,,"(토탈패키지 컨설팅) 1:1 상담부터 맞춤형 교육프로그램까지 단계별 지원
(취업 네트워킹) 멘토링을 통한 네트워크 구축, 실질적 채용성사에 기여","N","4500000.00000","구직자","600",,,"N",,,"N",,,"N",,,,"Y","N",,"https://spobiz.kspo.or.kr","창업지원팀","024101755"
"일자리 지원","2024","스포츠산업 일자리센터 사업","(구직자) 취업지원 프로그램 운영","맞춤형 프로그램 1","취업역량 스킬업/스킬업 PLUS 프로그램 운영","Y",,"N",,"N","N","N","N",,,"N",,,,,,,"4회/3회",,,,,"N",,"N","N",,,,"- (스킬업) ‘자기분석→직무?기업분석→지원서작성→면접 준비’ 전 과정 지원
- (플러스) 주제별 외부 강사 특강","N","20500000.00000","구직자","180",,,"N",,,"N",,,"N",,,,"Y","N",,"https://spobiz.kspo.or.kr","창업지원팀","024101755"
"일자리 지원","2024","스포츠산업 일자리센터 사업","(구직자) 취업지원 프로그램 운영","맞춤형 프로그램 2","찾아가는 취업 교육 프로그램 운영","Y",,"N",,"N","N","N","N",,,"N",,,,,,,"2회",,,,,"N",,"N","N",,,,"- 현직자 특강 및 대학별 요청강의 진행
- 센터 접근성이 낮은 대학(지방 등)에 우선 방문","N","3000000.00000","구직자","250",,,"N",,,"N",,,"N",,,,"Y","N",,"https://spobiz.kspo.or.kr","창업지원팀","024101755"
"일자리 지원","2024","스포츠산업 일자리센터 사업","(구직자) 취업지원 프로그램 운영","맞춤형 프로그램 3","취업든든 멘토링 프로그램 운영","Y",,"N",,"N","N","N","N",,,"N",,,,,,,"1회",,,,,"N",,"N","N",,,,"- 직무분야별 멘토링·네트워킹 지원(그룹 및 1:1 멘토링, 1인당 3회 이상 제공)
- 현장방문(기업탐방) 병행 추진","N","16500000.00000","구직자","30",,,"N",,,"N",,,"N",,,,"Y","N",,"https://spobiz.kspo.or.kr","창업지원팀","024101755"
"일자리 지원","2024","스포츠산업 일자리센터 사업","(구인기업) 채용지원","기업상담","스포츠기업 일자리 상담, 스포츠산업 분야 기업 대상 밀착상담","Y",,"N",,"N","N","N","N",,,"N",,,,,,,"상시",,,,,"N",,"N","N",,,,"ㅇ 상담사별 전담기업 지정, 밀착상담 실시
 - 잡스포이즈 가입 기업대상 채용 서비스
 - 정부 일자리지원 정책 안내 등","N",,"기업","300",,,"N",,,"N",,,"N",,,,"Y","N",,"https://spobiz.kspo.or.kr","창업지원팀","024101755"
"일자리 지원","2024","스포츠산업 일자리센터 사업","잡스포이즈 홈페이지 개편",,"반응형 웹 구성, AI 연계 및 상담 DB관리 강화","Y",,"N",,"N","N","N","N",,,"N",,,,,,,,,,,,"N",,"N","N",,,,"(편의 개선) 빈번한 등록 오류 문제 개선으로 이용편의 제고, 반응형 웹 구성을 통한 가독성 확대
(기능 업데이트) AI 활용 채용매칭 및 일자리서비스 제공, DB관리 강화
(연계 강화) 외부 홈페이지와 원활한 연결, 타 채용정보 기관 연계 추진","N","540000000.00000",,,,,"N",,,"N",,,"N",,,,"Y","N",,"https://spobiz.kspo.or.kr","창업지원팀","024101755"
"일자리 지원","2023","스포츠산업 일자리센터 사업","일자리센터(JOB Cafe) 운영",,"올림픽공원 SPORTS 360°PLAY 스포츠기업 커뮤니티 센터에서 전문 상담사 배치, 개방형 공간 제공, 교육장 및 휴게 공간 운영","Y",,"N",,"N","N","N","N","구인기업·구직자",,"N",,,,,,,,,,,,"N",,"N","N",,,,"직업상담사(4명)가 상주하며 직접 운영·관리, 1:1 상담, 교육프로그램 등 맞춤형 일자리서비스 제공, 네이버 예약시스템 활용","N","41700000.00000",,,,,"N",,,"N",,,"N",,,,"Y","N",,"https://spobiz.kspo.or.kr","창업지원팀","024101755"
"일자리 지원","2023","스포츠산업 일자리센터 사업","(구직자) 취업지원 프로그램 운영","취업상담 ?역량분석","유선상담 밀착 진행, 현장 상담 및 프로그램 참여 확대 노력, 강사 초빙, 현장 행사개최","Y",,"N",,"N","N","N","Y","(유선상담) 잡스포이즈 회원가입자 대상
(심층상담) 잡카페 방문자 대상",,"N",,,,,,,"상시",,,,,"N",,"N","N",,,,"(토탈패키지 컨설팅) 1:1 상담부터 맞춤형 교육프로그램까지 단계별 지원
(취업 네트워킹) 멘토링을 통한 네트워크 구축, 실질적 채용성사에 기여","N","5940000.00000","구직자","600",,,"N",,,"N",,,"N",,,,"Y","N",,"https://spobiz.kspo.or.kr","창업지원팀","024101755"
"일자리 지원","2023","스포츠산업 일자리센터 사업","(구직자) 취업지원 프로그램 운영","맞춤형 프로그램 1","취업역량 스킬업/스킬업 PLUS 프로그램 운영","Y",,"N",,"N","N","N","Y","잡스포이즈 회원가입자 대상 취업교육",,"N",,,,,,,"10회/7회",,,,,"N",,"N","N",,,,"- (스킬업) ‘자기분석→직무?기업분석→지원서작성→면접 준비’ 전 과정 지원
- (플러스) 주제별 외부 강사 특강","N","14910000.00000","구직자","252",,,"N",,,"N",,,"N",,,,"Y","N",,"https://spobiz.kspo.or.kr","창업지원팀","024101755"
"일자리 지원","2023","스포츠산업 일자리센터 사업","(구직자) 취업지원 프로그램 운영","맞춤형 프로그램 2","찾아가는 취업 교육 프로그램 운영","Y",,"N",,"N","Y","N","Y","스포츠관련 학과 및 대학일자리센터를 통하여 모집된 대학재학생, 졸업생 대상",,"N",,,,,,,"15회",,,,,"N",,"N","N",,,,"- 현직자 특강 및 대학별 요청강의 진행
- 센터 접근성이 낮은 대학(지방 등)에 우선 방문","N","22555000.00000","구직자","1142",,,"N",,,"N",,,"N",,,,"Y","N",,"https://spobiz.kspo.or.kr","창업지원팀","024101755"
"일자리 지원","2023","스포츠산업 일자리센터 사업","(구직자) 취업지원 프로그램 운영","맞춤형 프로그램 3","스포츠분야 멘토링 프로그램 운영","Y",,"N",,"N","N","N","N",,,"N",,,,,,,"3회",,,,,"N",,"N","N",,,,"- 직무분야별 멘토링·네트워킹 지원(그룹 및 1:1 멘토링, 1인당 3회 이상 제공)
- 현장방문(구단탐방) 병행 추진","N","31280000.00000","구직자","155",,,"N",,,"N",,,"N",,,,"Y","N",,"https://spobiz.kspo.or.kr","창업지원팀","024101755"
"일자리 지원","2023","스포츠산업 일자리센터 사업","(구인기업) 채용지원","기업상담","스포츠기업 일자리 상담, 스포츠산업 분야 기업 대상 밀착상담
영상콘텐츠 촬영 및 홍보제공","Y",,"N",,"N","N","N","N",,,"N",,,,,,,"상시",,,,,"N",,"N","N",,,,"ㅇ 상담사별 전담기업 지정, 밀착상담 실시
 - 잡스포이즈 가입 기업대상 채용 서비스
 - 정부 일자리지원 정책 안내 등 
- 기업홍보영상, 홍보물제작","N","1600000.00000","기업",,,"4개/11개","N",,,"N",,,"N",,,,"Y","N",,"https://spobiz.kspo.or.kr","창업지원팀","024101755"
"일자리 지원","2023","스포츠산업 일자리센터 사업","(구인기업) 채용지원","기업발굴 정보제공","스포츠분야 기업정보 제공, 일하고 싶은 기업 발굴·공개, SNS 활용, 기업콘텐츠 공유, 홍보지원","Y",,"N",,"N","N","N","N",,,"N",,,,,,,"연말/1회",,,,,"N",,"N","N",,,,"ㅇ <Sports Jobs(스포츠기업) 300> 발굴·공개 
 - 기업정보를 시각자료로 제작하여 제공
 - 잡스포이즈 내 기업정보 메뉴에 게시

ㅇ 기업수요 발굴 및 기업대상 교육 제공
신규
 - 구인기업의 일자리서비스 수요 발굴 
 - 공단 등 정부사업에 대한 설명회 진행","N","12650000.00000","기업","300",,,"N",,,"N",,,"N",,,,"Y","N",,"https://spobiz.kspo.or.kr","창업지원팀","024101755"
"일자리 지원","2023","스포츠산업 일자리센터 사업","(구인기업) 채용지원","채용지원","잡스포이즈 채용정보 제공, 스포츠산업 분야 기업 구직정보를 한눈에 제공, 채용플랫폼 기능 수행","Y",,"N",,"N","N","N","N",,,"N",,,,,,,"상시",,,,,"N",,"N","N",,,,"ㅇ 잡스포이즈 채용정보 제공 
- 스포츠산업 구인기업 정보확인
- 1,258건 스포츠분야 특화 채용정보 제공
- 공단, 과학원, 국민체력100 등 채용건은 수시로 체크하여 잡스포이즈에 게시","N",,"기업",,,"1,258건","N",,,"N",,,"N",,,,"Y","N",,"https://spobiz.kspo.or.kr","창업지원팀","024101755"
"일자리 지원","2023","스포츠산업 일자리센터 사업","잡스포이즈 정보화전략계획(ISP) 수립 컨설팅",,"잡스포이즈 운영 한계로 인한 
시스템 개선 및 체계구축을 위한 컨설팅 의뢰","Y",,"N",,"N","N","N","N",,,"N",,,,,,,"3월-6월",,,,,"N",,"N","N",,,,"(환경 및 현황분석) 환경 및 현황분석, 잡스포이즈 시스템의 문제점 및 시사점 도출
(목표모델) 현 구인구직 환경에 적합한 서비스 구축 모델 제시
(이행계획) ’24년 잡스포이즈 시스템 고도화 예산 수립
(타당성분석) 정보화시스템 구축 사업 효과성 및 효율성을 높이는 타당성 확보","N","55000000.00000","구직자/기업",,,,"N",,,"N",,,"N",,,,"Y","N",,"https://spobiz.kspo.or.kr","창업지원팀","024101755"
"일자리 지원","2022","스포츠산업 일자리센터 사업","하이브리드 스포츠산업 잡페어 개최",,"온오프라인 동시 진행, 스포츠기업 및 스포츠분야 취업 희망자에 일자리 매칭, 정보제공","Y",,"N",,"N","N","N","N","스포츠레저 사업전(SPOEX 2022)과 연계하여 개최",,"N",,,,,"20220217","20220219",,,,,,"N",,"N","N",,,,"[현장 : 기업부스]
- 공공기관, 구단, 협·단체, 유망 스타트업 등 채용예정 기업 유치(76개)
- 맞춤형 일자리 매칭  및 정보제공

'[온라인]
- 참여기업 90개, 메타버스 취업상담, AI면접컨설팅 부스 운영, Job TALK On Air 채용설명관 운영, 취업특강 유튜브 참여  

[부대행사]
- 이력서컨설팅, 진로적성검사 등 심층 취업지원서비스 제공
- 취업컨설팅, 감정오일, 지문적성 등 1:1 컨설팅 부스 운영(7개)
- 직무특강 : 3일간 총 6회 스포츠산업 인사 직무 특강(온라인309, 오프라인176)","N","100400000.00000","기업","166",,"기업부스 166개(현장76개, 메타버스 90개), 부대행사부스 7개, 이벤트 무대(특강), 기업참가비 전액지원","N",,,"N",,,"N",,,,"Y","N",,"https://spobiz.kspo.or.kr","창업지원팀","024101755"
"일자리 지원","2022","스포츠산업 일자리센터 사업","일자리센터(JOB Cafe) 운영",,"올림픽공원 SPORTS 360°PLAY 스포츠기업 커뮤니티 센터에서 전문 상담사 배치, 개방형 공간 제공, 교육장 및 휴게 공간 운영","Y",,"N",,"N","N","N","N","구인기업·구직자",,"N",,,,,,,,,,,,"N",,"N","N",,,,"직업상담사(4명)가 상주하며 직접 운영·관리, 1:1 상담, 교육프로그램 등 맞춤형 일자리서비스 제공, 네이버 예약시스템 활용","N","48829000.00000",,,,,"N",,,"N",,,"N",,,,"Y","N",,"https://spobiz.kspo.or.kr","창업지원팀","024101755"
"일자리 지원","2022","스포츠산업 일자리센터 사업","(구직자) 취업지원 프로그램 운영","취업상담 (역량분석)","유선상담 밀착 진행, 현장 상담 및 프로그램 참여 구직자 취업상담 지원","Y",,"N",,"N","N","N","N","(유선상담) 잡스포이즈 회원가입자 대상
(심층상담) 잡카페 방문자 대상",,"N",,,,,,,"상시",,,,,"N",,"N","N",,,,"(온라인/유선상담) 상시
(오프라인/심층삼당) 취업프로그램과 연계하여 운영

(유선상담) 1:1 상담, 구직희망자 수요에 맞는 일자리 정보 제공, 온라인 이력서 컨설팅 등 맞춤형 컨설팅 및 취업지원 
(심층상담) 스킬업, 멘토링 등 오프라인 취업교육 프로그램을 통한 단계별 상담으로 실질적 역량향상 및 일자리 매칭 성사에 기여","N",,"구직자","1052",,,"N",,,"N",,,"N",,,,"Y","N",,"https://spobiz.kspo.or.kr","창업지원팀","024101755"
"일자리 지원","2022","스포츠산업 일자리센터 사업","(구직자) 취업지원 프로그램 운영","맞춤형 프로그램 1","스포츠분야 통합직무컨설팅(취업 스킬업/스킬업 PLUS) 프로그램 운영","Y",,"N",,"N","N","N","N","잡스포이즈 회원가입자 대상",,"N",,,,,,,"11회/8회",,,,,"N",,"N","N",,,,"- (스킬업) ‘자기분석→직무?기업분석→커리어 로드맵-> 입사지원서작성’ 순서로 운영
(스킬업) 취업준비도 확인부터 심층자기탐색, 서류작성까지 단계별 교육 구성
- (플러스) 직무에 대한 현직자 실무담당자의 주제별 외부 강사 특강","N","3281700.00000","구직자","423",,,"N",,,"N",,,"N",,,,"Y","N",,"https://spobiz.kspo.or.kr","창업지원팀","024101755"
